episode,mean_score,pit_score
1321,12.47,14.0
1322,12.62,17.0
1323,12.56,9.0
1324,12.62,17.0
1325,12.6,12.0
1326,12.62,17.0
1327,12.52,5.0
1328,12.5,16.0
1329,12.47,9.0
1330,12.53,14.0
1331,12.52,3.0
1332,12.59,16.0
1333,12.65,17.0
1334,12.62,7.0
1335,12.53,5.0
1336,12.61,15.0
1337,12.62,17.0
1338,12.71,20.0
1339,12.72,12.0
1340,12.74,8.0
1341,12.68,7.0
1342,12.67,5.0
1343,12.62,10.0
1344,12.61,14.0
1345,12.54,3.0
1346,12.51,11.0
1347,12.43,7.0
1348,12.42,6.0
1349,12.43,9.0
1350,12.41,11.0
1351,12.43,4.0
1352,12.5,15.0
1353,12.45,8.0
1354,12.47,11.0
1355,12.41,4.0
1356,12.48,16.0
1357,12.52,15.0
1358,12.53,17.0
1359,12.51,14.0
1360,12.5,13.0
1361,12.52,12.0
1362,12.51,11.0
1363,12.39,15.0
1364,12.43,18.0
1365,12.38,11.0
1366,12.38,12.0
1367,12.36,15.0
1368,12.45,14.0
1369,12.51,18.0
1370,12.47,13.0
1371,12.39,3.0
1372,12.47,18.0
1373,12.55,15.0
1374,12.57,17.0
1375,12.53,16.0
1376,12.49,9.0
1377,12.42,14.0
1378,12.45,14.0
1379,12.41,8.0
1380,12.5,21.0
1381,12.46,11.0
1382,12.43,9.0
1383,12.42,14.0
1384,12.44,12.0
1385,12.41,11.0
1386,12.4,12.0
1387,12.46,9.0
1388,12.42,8.0
1389,12.31,7.0
1390,12.34,13.0
1391,12.42,18.0
1392,12.37,6.0
1393,12.31,6.0
1394,12.35,19.0
1395,12.34,13.0
1396,12.25,6.0
1397,12.26,13.0
1398,12.16,11.0
1399,12.22,15.0
1400,12.27,15.0
1401,12.2,4.0
1402,12.26,17.0
1403,12.28,19.0
1404,12.26,16.0
1405,12.31,20.0
1406,12.41,20.0
1407,12.39,11.0
1408,12.32,14.0
1409,12.34,14.0
1410,12.41,16.0
1411,12.4,16.0
1412,12.38,16.0
1413,12.5,16.0
1414,12.5,13.0
1415,12.55,19.0
1416,12.57,13.0
1417,12.63,18.0
1418,12.66,18.0
1419,12.61,12.0
1420,12.48,4.0
1421,12.5,16.0
1422,12.48,15.0
1423,12.49,10.0
1424,12.52,20.0
1425,12.6,20.0
1426,12.54,11.0
1427,12.55,6.0
1428,12.58,19.0
1429,12.65,16.0
1430,12.59,8.0
1431,12.63,7.0
1432,12.59,12.0
1433,12.52,10.0
1434,12.54,9.0
1435,12.63,14.0
1436,12.61,13.0
1437,12.55,11.0
1438,12.55,20.0
1439,12.6,17.0
1440,12.61,9.0
1441,12.56,2.0
1442,12.54,3.0
1443,12.52,8.0
1444,12.54,16.0
1445,12.57,6.0
1446,12.49,3.0
1447,12.5,8.0
1448,12.61,17.0
1449,12.64,12.0
1450,12.68,15.0
1451,12.79,15.0
1452,12.78,14.0
1453,12.83,13.0
1454,12.88,16.0
1455,12.97,13.0
1456,12.93,12.0
1457,12.89,11.0
1458,12.83,11.0
1459,12.78,9.0
1460,12.8,15.0
1461,12.84,16.0
1462,12.88,15.0
1463,12.91,18.0
1464,12.85,12.0
1465,12.93,19.0
1466,12.89,8.0
1467,12.9,16.0
1468,12.97,21.0
1469,12.91,12.0
1470,12.91,13.0
1471,12.99,11.0
1472,13.01,20.0
